0 0 -1.31416

0 1 -1.16893

0 2 -0.33398

0 3 -0.863678

1 1 -1.32069

1 2 -0.523233

1 3 -1.16602

2 2 -0.844429

2 3 -1.11413

3 3 -1.80367

